NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION		136	-0.24123771	-0.81767803	0.9007092	1.0	1.0	8798	tags=19%, list=24%, signal=25%	
GOBP_REGULATION_OF_T_CELL_PROLIFERATION	GOBP_REGULATION_OF_T_CELL_PROLIFERATION		177	-0.23443526	-0.81519777	0.92987376	1.0	1.0	9124	tags=25%, list=25%, signal=33%	
GOBP_NEGATIVE_REGULATION_OF_INFLAMMASOME_MEDIATED_SIGNALING_PATHWAY	GOBP_NEGATIVE_REGULATION_OF_INFLAMMASOME_MEDIATED_SIGNALING_PATHWAY		21	-0.3296152	-0.8151046	0.7537037	1.0	1.0	6774	tags=14%, list=18%, signal=17%	
GOBP_POSITIVE_REGULATION_OF_BEHAVIOR	GOBP_POSITIVE_REGULATION_OF_BEHAVIOR		37	-0.29876146	-0.81398	0.79509634	1.0	1.0	6836	tags=22%, list=19%, signal=27%	
GOBP_RHYTHMIC_BEHAVIOR	GOBP_RHYTHMIC_BEHAVIOR		67	-0.2676704	-0.8130441	0.8424337	1.0	1.0	7682	tags=25%, list=21%, signal=32%	
GOBP_CELLULAR_RESPONSE_TO_DSRNA	GOBP_CELLULAR_RESPONSE_TO_DSRNA		27	-0.3113505	-0.81297696	0.7512777	1.0	1.0	12862	tags=52%, list=35%, signal=79%	
GOBP_REGULATION_OF_TRANSLATIONAL_FIDELITY	GOBP_REGULATION_OF_TRANSLATIONAL_FIDELITY		18	-0.33775234	-0.81241256	0.7329843	1.0	1.0	9221	tags=28%, list=25%, signal=37%	
GOBP_REGULATION_OF_FEEDING_BEHAVIOR	GOBP_REGULATION_OF_FEEDING_BEHAVIOR		39	-0.2897799	-0.81224656	0.79616725	1.0	1.0	5191	tags=18%, list=14%, signal=21%	
GOBP_AROMATIC_AMINO_ACID_FAMILY_CATABOLIC_PROCESS	GOBP_AROMATIC_AMINO_ACID_FAMILY_CATABOLIC_PROCESS		21	-0.31994852	-0.81212765	0.73417723	1.0	1.0	6814	tags=33%, list=18%, signal=41%	
GOBP_PROTEIN_LOCALIZATION_TO_PHAGOPHORE_ASSEMBLY_SITE	GOBP_PROTEIN_LOCALIZATION_TO_PHAGOPHORE_ASSEMBLY_SITE		17	-0.34938	-0.81089807	0.7466919	1.0	1.0	24048	tags=100%, list=65%, signal=286%	
GOBP_REGULATION_OF_MICROTUBULE_BASED_MOVEMENT	GOBP_REGULATION_OF_MICROTUBULE_BASED_MOVEMENT		57	-0.26592997	-0.81005687	0.8083736	1.0	1.0	7093	tags=26%, list=19%, signal=33%	
GOBP_NEGATIVE_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE	GOBP_NEGATIVE_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE		16	-0.35054857	-0.81005466	0.7306338	1.0	1.0	5724	tags=31%, list=15%, signal=37%	
GOBP_CELLULAR_RESPONSE_TO_EXOGENOUS_DSRNA	GOBP_CELLULAR_RESPONSE_TO_EXOGENOUS_DSRNA		22	-0.32034668	-0.8100263	0.7582038	1.0	1.0	9293	tags=36%, list=25%, signal=49%	
GOBP_MEIOTIC_CHROMOSOME_SEGREGATION	GOBP_MEIOTIC_CHROMOSOME_SEGREGATION		106	-0.2489849	-0.809393	0.8831776	1.0	1.0	9101	tags=29%, list=25%, signal=39%	
GOBP_NEGATIVE_REGULATION_OF_BLOOD_PRESSURE	GOBP_NEGATIVE_REGULATION_OF_BLOOD_PRESSURE		65	-0.26285854	-0.8091452	0.83709675	1.0	1.0	6254	tags=18%, list=17%, signal=22%	
GOBP_NOREPINEPHRINE_SECRETION	GOBP_NOREPINEPHRINE_SECRETION		22	-0.32155865	-0.8072502	0.76648843	1.0	1.0	5698	tags=18%, list=15%, signal=21%	
GOBP_B_CELL_APOPTOTIC_PROCESS	GOBP_B_CELL_APOPTOTIC_PROCESS		26	-0.31534111	-0.8066677	0.7791519	1.0	1.0	5441	tags=12%, list=15%, signal=14%	
GOBP_MITOTIC_INTRA_S_DNA_DAMAGE_CHECKPOINT_SIGNALING	GOBP_MITOTIC_INTRA_S_DNA_DAMAGE_CHECKPOINT_SIGNALING		17	-0.3395822	-0.8063879	0.7350877	1.0	1.0	902	tags=6%, list=2%, signal=6%	
GOBP_REGULATION_OF_GLIAL_CELL_MIGRATION	GOBP_REGULATION_OF_GLIAL_CELL_MIGRATION		23	-0.31969452	-0.80626	0.7661142	1.0	1.0	8927	tags=39%, list=24%, signal=52%	
GOBP_REGULATION_OF_PROTEIN_FOLDING	GOBP_REGULATION_OF_PROTEIN_FOLDING		15	-0.35339507	-0.8060125	0.7234849	1.0	1.0	23899	tags=100%, list=65%, signal=283%	
GOBP_REGULATION_OF_REPRODUCTIVE_PROCESS	GOBP_REGULATION_OF_REPRODUCTIVE_PROCESS		185	-0.23157012	-0.8054246	0.9391069	1.0	1.0	7212	tags=21%, list=20%, signal=25%	
GOBP_SMAD_PROTEIN_SIGNAL_TRANSDUCTION	GOBP_SMAD_PROTEIN_SIGNAL_TRANSDUCTION		86	-0.25457966	-0.80540705	0.8496835	1.0	1.0	5435	tags=8%, list=15%, signal=10%	
GOBP_REGULATION_OF_NEURON_PROJECTION_REGENERATION	GOBP_REGULATION_OF_NEURON_PROJECTION_REGENERATION		45	-0.28047886	-0.8053262	0.7942122	1.0	1.0	8719	tags=20%, list=24%, signal=26%	
GOBP_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION	GOBP_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION		55	-0.27249417	-0.8035196	0.8267091	1.0	1.0	9066	tags=25%, list=25%, signal=34%	
GOBP_POSITIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION		34	-0.29458362	-0.80320334	0.7864407	1.0	1.0	5933	tags=15%, list=16%, signal=18%	
GOBP_MITOCHONDRIAL_FISSION	GOBP_MITOCHONDRIAL_FISSION		52	-0.27499613	-0.8031501	0.8161889	1.0	1.0	91	tags=2%, list=0%, signal=2%	
GOBP_REGULATION_OF_CILIUM_BEAT_FREQUENCY	GOBP_REGULATION_OF_CILIUM_BEAT_FREQUENCY		16	-0.34318593	-0.80288297	0.75268817	1.0	1.0	9026	tags=44%, list=24%, signal=58%	
GOBP_N_TERMINAL_PROTEIN_AMINO_ACID_MODIFICATION	GOBP_N_TERMINAL_PROTEIN_AMINO_ACID_MODIFICATION		17	-0.33926332	-0.8021384	0.73406196	1.0	1.0	5800	tags=12%, list=16%, signal=14%	
GOBP_POSITIVE_THYMIC_T_CELL_SELECTION	GOBP_POSITIVE_THYMIC_T_CELL_SELECTION		17	-0.33476555	-0.8010712	0.7373188	1.0	1.0	1961	tags=12%, list=5%, signal=12%	
GOBP_MITOCHONDRIAL_DNA_METABOLIC_PROCESS	GOBP_MITOCHONDRIAL_DNA_METABOLIC_PROCESS		26	-0.3056145	-0.8000853	0.7938671	1.0	1.0	8460	tags=23%, list=23%, signal=30%	
GOBP_DENDRITE_ARBORIZATION	GOBP_DENDRITE_ARBORIZATION		16	-0.3407621	-0.7983147	0.73493975	1.0	1.0	5582	tags=19%, list=15%, signal=22%	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_8_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_8_PRODUCTION		61	-0.26419237	-0.7978789	0.86026937	1.0	1.0	9293	tags=31%, list=25%, signal=42%	
GOBP_POSITIVE_REGULATION_OF_MONOCYTE_CHEMOTACTIC_PROTEIN_1_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_MONOCYTE_CHEMOTACTIC_PROTEIN_1_PRODUCTION		21	-0.322879	-0.7971448	0.7544803	1.0	1.0	8435	tags=29%, list=23%, signal=37%	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN		30	-0.29592794	-0.797101	0.7811448	1.0	1.0	8530	tags=33%, list=23%, signal=43%	
GOBP_REGULATION_OF_MONOCYTE_DIFFERENTIATION	GOBP_REGULATION_OF_MONOCYTE_DIFFERENTIATION		17	-0.33493286	-0.7940217	0.7678245	1.0	1.0	8747	tags=24%, list=24%, signal=31%	
GOBP_NECROPTOTIC_PROCESS	GOBP_NECROPTOTIC_PROCESS		36	-0.2861936	-0.79339474	0.8366337	1.0	1.0	9293	tags=25%, list=25%, signal=33%	
GOBP_GLUTAMATERGIC_NEURON_DIFFERENTIATION	GOBP_GLUTAMATERGIC_NEURON_DIFFERENTIATION		26	-0.30476195	-0.7928249	0.8067797	1.0	1.0	7756	tags=38%, list=21%, signal=49%	
GOBP_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	GOBP_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM		33	-0.2928111	-0.79158497	0.8017699	1.0	1.0	26142	tags=100%, list=71%, signal=342%	
GOBP_MATURE_B_CELL_DIFFERENTIATION	GOBP_MATURE_B_CELL_DIFFERENTIATION		42	-0.28288645	-0.7906913	0.83361346	1.0	1.0	7304	tags=17%, list=20%, signal=21%	
GOBP_PIGMENT_GRANULE_LOCALIZATION	GOBP_PIGMENT_GRANULE_LOCALIZATION		20	-0.32220775	-0.7905959	0.7769911	1.0	1.0	7693	tags=15%, list=21%, signal=19%	
GOBP_CELLULAR_RESPONSE_TO_CADMIUM_ION	GOBP_CELLULAR_RESPONSE_TO_CADMIUM_ION		23	-0.31497428	-0.79053384	0.7594255	1.0	1.0	7400	tags=26%, list=20%, signal=33%	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION		71	-0.25622395	-0.79009646	0.8507692	1.0	1.0	9188	tags=31%, list=25%, signal=41%	
GOBP_NEGATIVE_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	GOBP_NEGATIVE_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY		48	-0.27297136	-0.78990346	0.8494078	1.0	1.0	9397	tags=35%, list=25%, signal=47%	
GOBP_LYMPH_VESSEL_DEVELOPMENT	GOBP_LYMPH_VESSEL_DEVELOPMENT		32	-0.28907725	-0.78974897	0.8222591	1.0	1.0	9143	tags=22%, list=25%, signal=29%	
GOBP_CELL_KILLING	GOBP_CELL_KILLING		254	-0.22047603	-0.78659934	0.97699594	1.0	1.0	5648	tags=15%, list=15%, signal=17%	
GOBP_ECTODERMAL_PLACODE_DEVELOPMENT	GOBP_ECTODERMAL_PLACODE_DEVELOPMENT		17	-0.33509627	-0.7865974	0.7609489	1.0	1.0	6304	tags=18%, list=17%, signal=21%	
GOBP_MULTICELLULAR_ORGANISMAL_LEVEL_WATER_HOMEOSTASIS	GOBP_MULTICELLULAR_ORGANISMAL_LEVEL_WATER_HOMEOSTASIS		26	-0.30100474	-0.78594005	0.79663867	1.0	1.0	3428	tags=8%, list=9%, signal=8%	
GOBP_POSITIVE_REGULATION_OF_REPRODUCTIVE_PROCESS	GOBP_POSITIVE_REGULATION_OF_REPRODUCTIVE_PROCESS		94	-0.24277504	-0.78576964	0.91058123	1.0	1.0	6030	tags=17%, list=16%, signal=20%	
GOBP_POSITIVE_REGULATION_OF_B_CELL_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_B_CELL_DIFFERENTIATION		20	-0.31718373	-0.78546584	0.78711987	1.0	1.0	7803	tags=20%, list=21%, signal=25%	
GOBP_HOST_MEDIATED_PERTURBATION_OF_VIRAL_TRANSCRIPTION	GOBP_HOST_MEDIATED_PERTURBATION_OF_VIRAL_TRANSCRIPTION		27	-0.29994044	-0.7853372	0.81128746	1.0	1.0	25877	tags=100%, list=70%, signal=333%	
GOBP_NEGATIVE_REGULATION_OF_DNA_RECOMBINATION	GOBP_NEGATIVE_REGULATION_OF_DNA_RECOMBINATION		54	-0.2659354	-0.78436613	0.84491116	1.0	1.0	357	tags=4%, list=1%, signal=4%	
GOBP_NEGATIVE_REGULATION_OF_LIPID_STORAGE	GOBP_NEGATIVE_REGULATION_OF_LIPID_STORAGE		20	-0.31987044	-0.78424627	0.78860295	1.0	1.0	9248	tags=35%, list=25%, signal=47%	
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION	GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION		212	-0.22069626	-0.780841	0.9820442	1.0	1.0	6085	tags=14%, list=16%, signal=16%	
GOBP_BILE_ACID_METABOLIC_PROCESS	GOBP_BILE_ACID_METABOLIC_PROCESS		47	-0.27013764	-0.780575	0.85433716	1.0	1.0	5974	tags=17%, list=16%, signal=20%	
GOBP_DETECTION_OF_MECHANICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	GOBP_DETECTION_OF_MECHANICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION		50	-0.26596	-0.780413	0.86934674	1.0	1.0	6304	tags=18%, list=17%, signal=22%	
GOBP_POSITIVE_REGULATION_OF_MYOBLAST_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_MYOBLAST_DIFFERENTIATION		49	-0.26456717	-0.78001344	0.8682927	1.0	1.0	9270	tags=24%, list=25%, signal=33%	
GOBP_INTERLEUKIN_8_PRODUCTION	GOBP_INTERLEUKIN_8_PRODUCTION		78	-0.24901627	-0.77967423	0.887987	1.0	1.0	9293	tags=28%, list=25%, signal=38%	
GOBP_SENSORY_PERCEPTION_OF_MECHANICAL_STIMULUS	GOBP_SENSORY_PERCEPTION_OF_MECHANICAL_STIMULUS		222	-0.21871625	-0.7789107	0.9763231	1.0	1.0	7736	tags=21%, list=21%, signal=27%	
GOBP_LUTEINIZATION	GOBP_LUTEINIZATION		15	-0.33453065	-0.7786812	0.8120438	1.0	1.0	6517	tags=27%, list=18%, signal=32%	
GOBP_SALIVA_SECRETION	GOBP_SALIVA_SECRETION		15	-0.33710232	-0.7786418	0.7648148	1.0	1.0	6747	tags=40%, list=18%, signal=49%	
GOBP_REGULATION_OF_T_CELL_CHEMOTAXIS	GOBP_REGULATION_OF_T_CELL_CHEMOTAXIS		15	-0.33569935	-0.77853113	0.798893	1.0	1.0	8490	tags=33%, list=23%, signal=43%	
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS	GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS		130	-0.22937998	-0.778086	0.948605	1.0	1.0	28506	tags=100%, list=77%, signal=436%	
GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION	GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION		30	-0.29175863	-0.7780263	0.81358886	1.0	1.0	23129	tags=97%, list=63%, signal=258%	
GOBP_DENDRITIC_CELL_CHEMOTAXIS	GOBP_DENDRITIC_CELL_CHEMOTAXIS		15	-0.33078873	-0.77728105	0.7877095	1.0	1.0	5933	tags=20%, list=16%, signal=24%	
GOBP_REGULATION_OF_NMDA_RECEPTOR_ACTIVITY	GOBP_REGULATION_OF_NMDA_RECEPTOR_ACTIVITY		15	-0.32897177	-0.77669114	0.7867133	1.0	1.0	6900	tags=33%, list=19%, signal=41%	
GOBP_NEGATIVE_REGULATION_OF_REGULATED_SECRETORY_PATHWAY	GOBP_NEGATIVE_REGULATION_OF_REGULATED_SECRETORY_PATHWAY		27	-0.28917474	-0.7749228	0.8177258	1.0	1.0	8757	tags=22%, list=24%, signal=29%	
GOBP_SHORT_CHAIN_FATTY_ACID_METABOLIC_PROCESS	GOBP_SHORT_CHAIN_FATTY_ACID_METABOLIC_PROCESS		17	-0.32183242	-0.77487	0.8037037	1.0	1.0	6680	tags=18%, list=18%, signal=22%	
GOBP_CORPUS_CALLOSUM_DEVELOPMENT	GOBP_CORPUS_CALLOSUM_DEVELOPMENT		31	-0.29058364	-0.77466947	0.8119658	1.0	1.0	9010	tags=23%, list=24%, signal=30%	
GOBP_XENOBIOTIC_CATABOLIC_PROCESS	GOBP_XENOBIOTIC_CATABOLIC_PROCESS		36	-0.2819606	-0.77428675	0.84683096	1.0	1.0	726	tags=8%, list=2%, signal=8%	
GOBP_RESPONSE_TO_TESTOSTERONE	GOBP_RESPONSE_TO_TESTOSTERONE		39	-0.2719763	-0.77412856	0.85141903	1.0	1.0	8120	tags=31%, list=22%, signal=39%	
GOBP_RESPONSE_TO_NERVE_GROWTH_FACTOR	GOBP_RESPONSE_TO_NERVE_GROWTH_FACTOR		54	-0.25531873	-0.77367026	0.89123374	1.0	1.0	4973	tags=7%, list=13%, signal=9%	
GOBP_REGULATION_OF_RESPIRATORY_GASEOUS_EXCHANGE	GOBP_REGULATION_OF_RESPIRATORY_GASEOUS_EXCHANGE		23	-0.30744267	-0.7728755	0.8067797	1.0	1.0	8606	tags=35%, list=23%, signal=45%	
GOBP_BEHAVIORAL_RESPONSE_TO_PAIN	GOBP_BEHAVIORAL_RESPONSE_TO_PAIN		28	-0.29288304	-0.7723743	0.8318739	1.0	1.0	9138	tags=39%, list=25%, signal=52%	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_ANTIGEN	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_ANTIGEN		37	-0.27432376	-0.77176946	0.8459069	1.0	1.0	8530	tags=30%, list=23%, signal=39%	
GOBP_POSITIVE_REGULATION_OF_CELL_GROWTH	GOBP_POSITIVE_REGULATION_OF_CELL_GROWTH		191	-0.22234705	-0.77155536	0.9568733	1.0	1.0	9276	tags=21%, list=25%, signal=28%	
GOBP_VASCULAR_WOUND_HEALING	GOBP_VASCULAR_WOUND_HEALING		20	-0.31667042	-0.77153033	0.8010753	1.0	1.0	8138	tags=25%, list=22%, signal=32%	
GOBP_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE	GOBP_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE		48	-0.26700756	-0.771495	0.898527	1.0	1.0	6321	tags=21%, list=17%, signal=25%	
GOBP_TOLL_LIKE_RECEPTOR_2_SIGNALING_PATHWAY	GOBP_TOLL_LIKE_RECEPTOR_2_SIGNALING_PATHWAY		17	-0.32512596	-0.77134734	0.79891306	1.0	1.0	8857	tags=29%, list=24%, signal=39%	
GOBP_POSITIVE_REGULATION_OF_CYTOKINESIS	GOBP_POSITIVE_REGULATION_OF_CYTOKINESIS		42	-0.27081612	-0.7712635	0.8604269	1.0	1.0	405	tags=2%, list=1%, signal=2%	
GOBP_FEMALE_SEX_DIFFERENTIATION	GOBP_FEMALE_SEX_DIFFERENTIATION		150	-0.227021	-0.77106386	0.95555556	1.0	1.0	9080	tags=23%, list=25%, signal=31%	
GOBP_REGULATION_OF_CIRCADIAN_SLEEP_WAKE_CYCLE	GOBP_REGULATION_OF_CIRCADIAN_SLEEP_WAKE_CYCLE		29	-0.2868538	-0.770131	0.81881535	1.0	1.0	8922	tags=41%, list=24%, signal=55%	
GOBP_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION	GOBP_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION		29	-0.2850861	-0.76981795	0.8251748	1.0	1.0	9082	tags=21%, list=25%, signal=27%	
GOBP_REGULATION_OF_CELLULAR_PH	GOBP_REGULATION_OF_CELLULAR_PH		91	-0.24046858	-0.76980895	0.91540784	1.0	1.0	4073	tags=8%, list=11%, signal=9%	
GOBP_MAINTENANCE_OF_PROTEIN_LOCATION_IN_NUCLEUS	GOBP_MAINTENANCE_OF_PROTEIN_LOCATION_IN_NUCLEUS		25	-0.29571334	-0.76954883	0.81403506	1.0	1.0	21928	tags=96%, list=59%, signal=236%	
GOBP_NUCLEOSOME_ORGANIZATION	GOBP_NUCLEOSOME_ORGANIZATION		81	-0.24477774	-0.76928586	0.8963964	1.0	1.0	357	tags=2%, list=1%, signal=2%	
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY	GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY		54	-0.25755483	-0.76871794	0.8960396	1.0	1.0	27449	tags=100%, list=74%, signal=388%	
GOBP_SPERM_EGG_RECOGNITION	GOBP_SPERM_EGG_RECOGNITION		53	-0.26193926	-0.76869446	0.90547264	1.0	1.0	2086	tags=6%, list=6%, signal=6%	
GOBP_LEUKOCYTE_CELL_CELL_ADHESION	GOBP_LEUKOCYTE_CELL_CELL_ADHESION		410	-0.20550366	-0.76774627	0.99877	1.0	1.0	9124	tags=23%, list=25%, signal=30%	
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION	GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION		65	-0.25248066	-0.76756185	0.9116203	1.0	1.0	9062	tags=20%, list=25%, signal=26%	
GOBP_NEGATIVE_REGULATION_OF_EXCITATORY_POSTSYNAPTIC_POTENTIAL	GOBP_NEGATIVE_REGULATION_OF_EXCITATORY_POSTSYNAPTIC_POTENTIAL		18	-0.3146987	-0.7666826	0.8077601	1.0	1.0	6390	tags=17%, list=17%, signal=20%	
GOBP_DEVELOPMENT_OF_PRIMARY_FEMALE_SEXUAL_CHARACTERISTICS	GOBP_DEVELOPMENT_OF_PRIMARY_FEMALE_SEXUAL_CHARACTERISTICS		135	-0.22746082	-0.7665838	0.9576271	1.0	1.0	9080	tags=24%, list=25%, signal=32%	
GOBP_RENAL_SYSTEM_PROCESS_INVOLVED_IN_REGULATION_OF_BLOOD_VOLUME	GOBP_RENAL_SYSTEM_PROCESS_INVOLVED_IN_REGULATION_OF_BLOOD_VOLUME		16	-0.32657638	-0.7665757	0.80244756	1.0	1.0	659	tags=6%, list=2%, signal=6%	
GOBP_LONG_TERM_SYNAPTIC_DEPRESSION	GOBP_LONG_TERM_SYNAPTIC_DEPRESSION		42	-0.26737508	-0.76412416	0.864726	1.0	1.0	4473	tags=12%, list=12%, signal=14%	
GOBP_REGULATION_OF_T_CELL_ACTIVATION	GOBP_REGULATION_OF_T_CELL_ACTIVATION		375	-0.20562564	-0.76366204	1.0	1.0	1.0	9124	tags=22%, list=25%, signal=29%	
GOBP_HEPATOCYTE_APOPTOTIC_PROCESS	GOBP_HEPATOCYTE_APOPTOTIC_PROCESS		25	-0.29634944	-0.7631762	0.82711864	1.0	1.0	26009	tags=100%, list=70%, signal=337%	
GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS		104	-0.23288225	-0.76260483	0.94976455	1.0	1.0	2532	tags=3%, list=7%, signal=3%	
GOBP_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_SECRETION	GOBP_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_SECRETION		26	-0.28965858	-0.7618748	0.8256228	1.0	1.0	2123	tags=8%, list=6%, signal=8%	
GOBP_NEGATIVE_REGULATION_OF_TOR_SIGNALING	GOBP_NEGATIVE_REGULATION_OF_TOR_SIGNALING		87	-0.2364095	-0.7618325	0.92391306	1.0	1.0	28237	tags=100%, list=76%, signal=423%	
GOBP_GLUTAMATE_SECRETION	GOBP_GLUTAMATE_SECRETION		43	-0.26935858	-0.7614596	0.866782	1.0	1.0	5980	tags=14%, list=16%, signal=17%	
GOBP_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION	GOBP_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION		43	-0.26343882	-0.76123905	0.8771044	1.0	1.0	27229	tags=100%, list=74%, signal=380%	
GOBP_AXONEMAL_DYNEIN_COMPLEX_ASSEMBLY	GOBP_AXONEMAL_DYNEIN_COMPLEX_ASSEMBLY		38	-0.27343062	-0.7608617	0.8490566	1.0	1.0	6582	tags=34%, list=18%, signal=42%	
GOBP_EATING_BEHAVIOR	GOBP_EATING_BEHAVIOR		54	-0.25669214	-0.76026535	0.8845554	1.0	1.0	4885	tags=19%, list=13%, signal=21%	
GOBP_NEURAL_RETINA_DEVELOPMENT	GOBP_NEURAL_RETINA_DEVELOPMENT		80	-0.24210899	-0.75967646	0.91955835	1.0	1.0	8600	tags=31%, list=23%, signal=41%	
GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_PROLIFERATION	GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_PROLIFERATION		23	-0.3012049	-0.75930655	0.8353553	1.0	1.0	8490	tags=30%, list=23%, signal=39%	
GOBP_CAMP_METABOLIC_PROCESS	GOBP_CAMP_METABOLIC_PROCESS		29	-0.28234413	-0.75923187	0.8597663	1.0	1.0	8742	tags=28%, list=24%, signal=36%	
GOBP_CELLULAR_PROCESS_INVOLVED_IN_REPRODUCTION_IN_MULTICELLULAR_ORGANISM	GOBP_CELLULAR_PROCESS_INVOLVED_IN_REPRODUCTION_IN_MULTICELLULAR_ORGANISM		456	-0.20328261	-0.75909567	0.9987654	1.0	1.0	6216	tags=14%, list=17%, signal=17%	
GOBP_POSITIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION	GOBP_POSITIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION		64	-0.24987122	-0.7587956	0.9212598	1.0	1.0	27735	tags=100%, list=75%, signal=400%	
GOBP_INTRACILIARY_TRANSPORT	GOBP_INTRACILIARY_TRANSPORT		51	-0.25548154	-0.758306	0.9122807	1.0	1.0	8862	tags=25%, list=24%, signal=33%	
GOBP_CELLULAR_RESPONSE_TO_GAMMA_RADIATION	GOBP_CELLULAR_RESPONSE_TO_GAMMA_RADIATION		29	-0.28755245	-0.7570869	0.84786326	1.0	1.0	13866	tags=38%, list=38%, signal=61%	
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION		265	-0.21066055	-0.75605285	0.99224806	1.0	1.0	8809	tags=20%, list=24%, signal=27%	
GOBP_REGULATION_OF_RESPIRATORY_SYSTEM_PROCESS	GOBP_REGULATION_OF_RESPIRATORY_SYSTEM_PROCESS		15	-0.32962492	-0.75571585	0.81060606	1.0	1.0	8606	tags=40%, list=23%, signal=52%	
GOBP_REGULATION_OF_ERAD_PATHWAY	GOBP_REGULATION_OF_ERAD_PATHWAY		23	-0.29852685	-0.7546695	0.828125	1.0	1.0	25928	tags=100%, list=70%, signal=335%	
GOBP_POSITIVE_REGULATION_OF_MEMBRANE_DEPOLARIZATION	GOBP_POSITIVE_REGULATION_OF_MEMBRANE_DEPOLARIZATION		18	-0.3122114	-0.754589	0.81602913	1.0	1.0	8138	tags=33%, list=22%, signal=43%	
GOBP_REGULATION_OF_B_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_B_CELL_DIFFERENTIATION		36	-0.2715815	-0.75450224	0.87085515	1.0	1.0	7803	tags=22%, list=21%, signal=28%	
